nodes,label,type,id,orig_label,new_id,preds,confidence
woodcharles.blogspot.com,-1,url,15921,-1,15921,0,0.5301728
trumpisright.blogspot.com,-1,url,12509,-1,12509,0,0.5301531
confessionsofacrazyfox.blogspot.com,-1,url,39879,-1,39879,0,0.5301115
mgtow.tv,-1,url,25864,-1,25864,0,0.53010947
survivalinstitute.com,-1,url,29420,-1,29420,0,0.5300015
1weatherandclimate.blogspot.com,-1,url,24071,-1,24071,0,0.5299433
defendingourdemocracy.com,-1,url,37178,-1,37178,0,0.52991515
skippyhaha.com,-1,url,20899,-1,20899,0,0.52991456
droopyyoupi.blogspot.com,-1,url,32175,-1,32175,0,0.5298591
dolcesalatobiotipico.blogspot.com,-1,url,38429,-1,38429,0,0.5297713
threevoz.com,-1,url,37839,-1,37839,0,0.52974325
jeleel97.blogspot.com,-1,url,23728,-1,23728,0,0.5297365
kommunistische-partei-deutschlands.biz,-1,url,42372,-1,42372,0,0.5297079
mynews.one,-1,url,22481,-1,22481,0,0.52969563
humorandfun.blogspot.com,-1,url,20906,-1,20906,0,0.52967626
thaienews.blogspot.com,-1,url,12908,-1,12908,0,0.5296721
pearceyreport.com,-1,url,16496,-1,16496,0,0.5296123
ratherexposethem.blogspot.com,-1,url,21346,-1,21346,0,0.52957135
sputniknewsbrasil.com.br,-1,url,38678,-1,38678,0,0.5295656
krishna1008.blogspot.com,-1,url,29636,-1,29636,0,0.52953804
glenridge.us,-1,url,36747,-1,36747,0,0.52949816
oakwooddeweyok.blogspot.com,-1,url,21046,-1,21046,0,0.52949494
comandanteenjefe.org,-1,url,24731,-1,24731,0,0.52946
dudewiththoughts.blogspot.com,-1,url,28420,-1,28420,0,0.5294547
parrocchiadiquargnento.it,-1,url,29610,-1,29610,0,0.5294348
nighseencreeder.blogspot.com,-1,url,37075,-1,37075,0,0.52943116
porschemania.it,-1,url,41292,-1,41292,0,0.5293097
amply.store,-1,url,23362,-1,23362,0,0.52922904
jeremyrhammond.com,-1,url,37497,-1,37497,0,0.5292199
ideashero.net,-1,url,29903,-1,29903,0,0.5291707
stockwatch.com,-1,url,39676,-1,39676,0,0.52911526
carbonexpocanada.com,-1,url,29947,-1,29947,0,0.52909917
camnews.com.kh,-1,url,28523,-1,28523,0,0.5290185
haineshisway.com,-1,url,23421,-1,23421,0,0.5290025
cccp-forum.it,-1,url,41374,-1,41374,0,0.5289881
truemetal.lv,-1,url,40618,-1,40618,0,0.5289508
drcurmudgeon.blogspot.com,-1,url,21541,-1,21541,0,0.5289357
prochoix.org,-1,url,29080,-1,29080,0,0.52893066
cowgernationmedia.blogspot.com,-1,url,32043,-1,32043,0,0.5288932
ls3-5a-forum.com,-1,url,38450,-1,38450,0,0.52883077
111tv.it,-1,url,26909,-1,26909,0,0.52881557
bizblogger.blogspot.com,-1,url,37583,-1,37583,0,0.5287691
celticfcnewsnow.com,-1,url,15437,-1,15437,0,0.5287441
pressnewsagency.org,-1,url,35690,-1,35690,0,0.52873456
lesfrontaliers.lu,-1,url,23949,-1,23949,0,0.5287309
naluisland.com,-1,url,33625,-1,33625,0,0.528709
online-listinginternational.com,-1,url,29855,-1,29855,0,0.5286048
phoenixaquua.blogspot.com,-1,url,43568,-1,43193,0,0.52859634
unni.io,-1,url,38934,-1,38934,0,0.5285098
reficultnias.org,-1,url,29968,-1,29968,0,0.5284994
jamesazacharyjr.blogspot.com,-1,url,14501,-1,14501,0,0.52842057
igvalpellice.blogspot.com,-1,url,24161,-1,24161,0,0.5282187
torinofan.it,-1,url,20915,-1,20915,0,0.52814144
rete-eco.it,-1,url,29677,-1,29677,0,0.52809024
nnty.fun,-1,url,37042,-1,37042,0,0.5280881
superman.nu,-1,url,38873,-1,38873,0,0.52807665
tanamanbunga.com,-1,url,42782,-1,42782,0,0.5280575
bettymacdonaldsociety.blogspot.com,-1,url,28709,-1,28709,0,0.52803314
free.fr,-1,url,42488,-1,42488,0,0.52795637
century21bhj.com,-1,url,30441,-1,30441,0,0.52792495
fcbarca.com,-1,url,42497,-1,42497,0,0.52785784
diversity-jobs.com,-1,url,36929,-1,36929,0,0.52778167
irib.ir,-1,url,39213,-1,39213,0,0.52778095
usmessageboard.com,-1,url,19509,-1,19509,0,0.5277746
mosselbayadvertiser.com,-1,url,34252,-1,34252,0,0.5277611
globalnet.co.uk,-1,url,22837,-1,22837,0,0.52773726
aussieconservative.com,-1,url,25239,-1,25239,0,0.5276208
wikiberal.org,-1,url,16522,-1,16522,0,0.5275956
ahvalnewstr.com,-1,url,35177,-1,35177,0,0.5275903
anlegerschutz-report.de,-1,url,23007,-1,23007,0,0.52756125
handleyhome.blogspot.com,-1,url,28422,-1,28422,0,0.52755195
joshuaproject.mobi,-1,url,36399,-1,36399,0,0.5275423
understandingislaminthewest.blogspot.com,-1,url,43400,-1,43099,0,0.52753943
like123.com,-1,url,34802,-1,34802,0,0.5274986
gandlgroup.com,-1,url,21734,-1,21734,0,0.5274804
ifamnews.com,-1,url,42422,-1,42422,0,0.5274789
massimilianomaselli.com,-1,url,22833,-1,22833,0,0.52745646
turtleboysports.com,-1,url,40000,-1,40000,0,0.52741426
verenoflood.nu,-1,url,40363,-1,40363,0,0.5273953
insideksgop.blogspot.com,-1,url,37072,-1,37072,0,0.5273229
fldsws.blogspot.com,-1,url,22821,-1,22821,0,0.5271724
videobanned.com,-1,url,40465,-1,40465,0,0.5271142
friendfamily.ca,-1,url,36125,-1,36125,0,0.5270762
templeton01436.blogspot.com,-1,url,43537,-1,43181,0,0.52706957
phuks.co,-1,url,31279,-1,31279,0,0.5270284
sjhl.ca,-1,url,28678,-1,28678,0,0.527021
199.231.120.39,-1,url,33479,-1,33479,0,0.52702
witsendnj.blogspot.com,-1,url,37567,-1,37567,0,0.5270014
mitbestimmung.it,-1,url,40472,-1,40472,0,0.5269658
anarcopedia.org,-1,url,38754,-1,38754,0,0.5269098
stephan-brinkmann.de,-1,url,25408,-1,25408,0,0.5268024
healthylives.tw,-1,url,27358,-1,27358,0,0.5268003
conservativecoastguard.net,-1,url,25591,-1,25591,0,0.5267777
oilerhockey.com,-1,url,15842,-1,15842,0,0.52674544
alabraznews.com,-1,url,35526,-1,35526,0,0.5267338
sortir-ile-de-france.fr,-1,url,21440,-1,21440,0,0.52663296
elnotiloco.com,-1,url,30551,-1,30551,0,0.5266232
erhard-arendt.de,-1,url,33893,-1,33893,0,0.52662206
bestwater.world,-1,url,23060,-1,23060,0,0.5265798
fs.com.pl,-1,url,39877,-1,39877,0,0.5265209
ovalcircle.info,-1,url,38490,-1,38490,0,0.5265029
city-driving.co.uk,-1,url,39918,-1,39918,0,0.5264712
mydesultoryblog.com,-1,url,26847,-1,26847,0,0.5264536
theunarmedcitizen.blogspot.com,-1,url,18479,-1,18479,0,0.52635777
diylife.com,-1,url,22935,-1,22935,0,0.5262916
nicola-costanzo.blogspot.com,-1,url,17917,-1,17917,0,0.5262585
chiefsplanet.com,-1,url,42604,-1,42604,0,0.5259556
sanangelojournals.com,-1,url,15679,-1,15679,0,0.52588266
54.166.186.164,-1,url,37516,-1,37516,0,0.5258055
lisahaven.news,-1,url,41826,-1,41826,0,0.5257975
calcionapoli24.it,-1,url,41510,-1,41510,0,0.5257704
manifestojoestexasblues.blogspot.com,-1,url,41012,-1,41012,0,0.5256469
21stcenturyrebel.blogspot.com,-1,url,40554,-1,40554,0,0.52547765
publishingtalk.eu,-1,url,39706,-1,39706,0,0.52544945
dr-luke.com,-1,url,31046,-1,31046,0,0.5254173
myportal.social,-1,url,22212,-1,22212,0,0.52538973
lyingmediabastards.com,-1,url,31649,-1,31649,0,0.52537626
cyniconomics.com,-1,url,27186,-1,27186,0,0.5253287
tvr.ro,-1,url,32499,-1,32499,0,0.52532357
all4women.co.za,-1,url,34249,-1,34249,0,0.5252629
notiziecristiane.com,-1,url,16974,-1,16974,0,0.525241
gesund24.at,-1,url,20042,-1,20042,0,0.52524054
ashleyharkelroad.com,-1,url,37514,-1,37514,0,0.5252398
globenewswire.com,-1,url,42035,-1,42035,0,0.52523845
anabolicminds.com,-1,url,42509,-1,42509,0,0.525214
mddhosting.com,-1,url,14684,-1,14684,0,0.5251912
radbazar.at,-1,url,24876,-1,24876,0,0.52517205
kbin.social,-1,url,22251,-1,22251,0,0.5251647
basilicataonline.com,-1,url,19728,-1,19728,0,0.5251628
la-economy.blogspot.com,-1,url,22552,-1,22552,0,0.52516145
swashbuckle.info,-1,url,27196,-1,27196,0,0.52515465
listyznaszegosadu.pl,-1,url,11845,-1,11845,0,0.52511805
azmuto.blogspot.com,-1,url,27821,-1,27821,0,0.52508736
cephas-files.com,-1,url,43076,-1,42949,0,0.52507395
berkovich-zametki.com,-1,url,35248,-1,35248,0,0.5250397
sonicscanf.org,-1,url,42080,-1,42080,0,0.52503717
michaelantonio.biz,-1,url,13682,-1,13682,0,0.52496344
usiait.it,-1,url,41811,-1,41811,0,0.5249463
grendelcat.com,-1,url,30812,-1,30812,0,0.524944
truthhunter1.blogspot.com,-1,url,22015,-1,22015,0,0.524944
cioccolarte.blogspot.com,-1,url,41495,-1,41495,0,0.52492
nettipaivakirja5.blogspot.com,-1,url,11480,-1,11480,0,0.52491176
striped-bass.com,-1,url,41584,-1,41584,0,0.5249112
annblogs.com,-1,url,33623,-1,33623,0,0.5248876
1600kush.com,-1,url,42450,-1,42450,0,0.5248327
marketforum.com,-1,url,35007,-1,35007,0,0.52479625
pingiiit.org,-1,url,32042,-1,32042,0,0.5247207
painstakingumbrella.com,-1,url,19195,-1,19195,0,0.5247101
thesoutherngang.com,-1,url,36333,-1,36333,0,0.5246966
trucsetbricolages.com,-1,url,26464,-1,26464,0,0.52468777
shootingmessengers.blogspot.com,-1,url,20555,-1,20555,0,0.5246681
twowheeledmadwoman.blogspot.com,-1,url,37097,-1,37097,0,0.52466565
breakfornews.com,-1,url,21603,-1,21603,0,0.52465516
globalpoliticstodaynews.info,-1,url,19460,-1,19460,0,0.5246547
alphaideas.in,-1,url,38895,-1,38895,0,0.5246239
marco-lavocedellaverita.blogspot.com,-1,url,41496,-1,41496,0,0.5245691
ohiochatter.com,-1,url,39304,-1,39304,0,0.524569
iraqkhair.com,-1,url,38080,-1,38080,0,0.5245624
acidrayn.com,-1,url,22340,-1,22340,0,0.5245463
conservativeview.co,-1,url,31120,-1,31120,0,0.5245305
gesund7.de,-1,url,27819,-1,27819,0,0.5245282
subsplash.com,-1,url,23324,-1,23324,0,0.5245255
tacticalatlas.com,-1,url,33955,-1,33955,0,0.5244858
handyforehead.com,-1,url,19194,-1,19194,0,0.52445567
protecttheharvest.com,-1,url,38874,-1,38874,0,0.52445173
policepromotion.blog,-1,url,24094,-1,24094,0,0.5244475
tocana.jp,-1,url,38935,-1,38935,0,0.5244208
laprovinciadibiella.it,-1,url,20914,-1,20914,0,0.5243991
thestarnewsnetwork.com,-1,url,40222,-1,40222,0,0.5243698
professor-lint.blogspot.com,-1,url,35099,-1,35099,0,0.52432775
izde.kg,-1,url,24916,-1,24916,0,0.5242909
truenorthambition.com,-1,url,16616,-1,16616,0,0.52427256
budaktrolak.blogspot.com,-1,url,31871,-1,31871,0,0.5242719
goldcitymedia.com,-1,url,21823,-1,21823,0,0.52426726
occupy-online.blogspot.com,-1,url,13076,-1,13076,0,0.52425236
directfrance.info,-1,url,30608,-1,30608,0,0.52423245
mmpkai.com,-1,url,25226,-1,25226,0,0.5241618
nrhz.de,-1,url,38511,-1,38511,0,0.52414215
tunnelwall.blogspot.com,-1,url,28068,-1,28068,0,0.5240853
xnerg.blogspot.com,-1,url,20893,-1,20893,0,0.5240682
oltrenibiru2012.blogspot.com,-1,url,42657,-1,42657,0,0.5239812
perfil.com,-1,url,34886,-1,34886,0,0.5239651
stylebyemilyhenderson.com,-1,url,27972,-1,27972,0,0.52394867
fmsmnews.com,-1,url,38226,-1,38226,0,0.52387774
thankgodforcapitalism.blogspot.com,-1,url,36977,-1,36977,0,0.52386165
autodiagnostic.it,-1,url,42580,-1,42580,0,0.5237992
gamblejoe.com,-1,url,18649,-1,18649,0,0.52375686
chiesaepostconcilio.blogspot.com,-1,url,16414,-1,16414,0,0.52363896
educatedbell.com,-1,url,19190,-1,19190,0,0.52357787
freedomupdates.com,-1,url,40769,-1,40769,0,0.5235644
colombiareports.co,-1,url,36961,-1,36961,0,0.5235555
nomadiceveryman.blogspot.com,-1,url,37780,-1,37780,0,0.523551
bwcentral.org,-1,url,41722,-1,41722,0,0.52351403
peoplesassembly.net,-1,url,42765,-1,42765,0,0.5235015
bestofcontroversialfiles.blogspot.com,-1,url,39048,-1,39048,0,0.5234955
cinesoku.net,-1,url,41222,-1,41222,0,0.52346617
thefactspaper.com,-1,url,41865,-1,41865,0,0.52343976
k112.top,-1,url,35246,-1,35246,0,0.52343565
kelolandautomall.com,-1,url,34654,-1,34654,0,0.52338135
waccobb.net,-1,url,11682,-1,11682,0,0.5233057
newbreedsoftware.com,-1,url,33870,-1,33870,0,0.52327764
dienstbekleidung.com,-1,url,22547,-1,22547,0,0.5232581
laltraversionedeifatti.blogspot.com,-1,url,41030,-1,41030,0,0.5232402
pratoslimpos.org.br,-1,url,41158,-1,41158,0,0.5232078
coolrf.blogspot.com,-1,url,31538,-1,31538,0,0.523165
mwfpress.com,-1,url,38957,-1,38957,0,0.5231592
christendtimeministries.com,-1,url,29375,-1,29375,0,0.52313924
7j7.news,-1,url,30611,-1,30611,0,0.5231291
marleymor.blogspot.com,-1,url,37020,-1,37020,0,0.5230686
hermannmonews.blogspot.com,-1,url,32590,-1,32590,0,0.5230662
iex.be,-1,url,32191,-1,32191,0,0.52306354
kslsports.com,-1,url,16083,-1,16083,0,0.5230571
adlo.es,-1,url,38884,-1,38884,0,0.5230253
sta-pal.nl,-1,url,31291,-1,31291,0,0.52299476
vanhoeckes.be,-1,url,34261,-1,34261,0,0.5229557
ukrrudprom.com,-1,url,35247,-1,35247,0,0.5229485
logopsicosofia.blogspot.com,-1,url,21935,-1,21935,0,0.5229294
lisbonreporter.blogspot.com,-1,url,21316,-1,21316,0,0.52283037
rivernewstoday.com,-1,url,33402,-1,33402,0,0.5227483
mydevotionalthoughts.blogspot.com,-1,url,40777,-1,40777,0,0.5227267
conlasaludnosejuega.org,-1,url,38320,-1,38320,0,0.5226804
fireside.fm,-1,url,18180,-1,18180,0,0.52267575
cannabisindustryjournal.com,-1,url,20096,-1,20096,0,0.5226751
only-faith.com,-1,url,41217,-1,41217,0,0.5226525
healthrangertalk.com,-1,url,28089,-1,28089,0,0.5225936
kunstwerk-schuettorf.de,-1,url,23061,-1,23061,0,0.52257794
ciaomaestra.com,-1,url,20609,-1,20609,0,0.52252793
cogentpassion.blogspot.com,-1,url,31963,-1,31963,0,0.52248263
lynn-a.blogspot.com,-1,url,18145,-1,18145,0,0.52246207
kindlyrake.com,-1,url,19191,-1,19191,0,0.52234495
mirror-h.org,-1,url,39030,-1,39030,0,0.5223346
thelastchanceoffreedom.blogspot.com,-1,url,43075,-1,42948,0,0.5223282
ne0quidnimis.blogspot.com,-1,url,17914,-1,17914,0,0.5222674
chanadbahraini.blogspot.com,-1,url,30653,-1,30653,0,0.52226114
democratstime.com,-1,url,20450,-1,20450,0,0.52222824
hijackbristol.co.uk,-1,url,35188,-1,35188,0,0.52220243
haikubanditsociety.blogspot.com,-1,url,40080,-1,40080,0,0.5221595
qdrt1.com,-1,url,34999,-1,34999,0,0.52215713
smafaq.com,-1,url,35042,-1,35042,0,0.5220726
ocapodcast.com,-1,url,37772,-1,37772,0,0.52205735
nowtruth.org,-1,url,29223,-1,29223,0,0.52202404
sticna.org,-1,url,23365,-1,23365,0,0.5220083
tusaludesvida.com,-1,url,17140,-1,17140,0,0.5219263
sologossip.it,-1,url,39968,-1,39968,0,0.52190804
pick-up-artist-forum.com,-1,url,39004,-1,39004,0,0.52190125
mailingmaroc.com,-1,url,23753,-1,23753,0,0.521694
marktapson.blogspot.com,-1,url,21542,-1,21542,0,0.52166015
mlnv.org,-1,url,41246,-1,41246,0,0.5216521
war-lords.net,-1,url,30720,-1,30720,0,0.5216457
bowlescalledtoserve.blogspot.com,-1,url,28365,-1,28365,0,0.5216382
lifeissues.net,-1,url,38019,-1,38019,0,0.52161413
chi-townbungalow.blogspot.com,-1,url,21215,-1,21215,0,0.5215517
andersonlayman.blogspot.com,-1,url,34867,-1,34867,0,0.52153105
halamadrid.ge,-1,url,40643,-1,40643,0,0.5214662
landcruiser-italia.org,-1,url,27976,-1,27976,0,0.5214393
pieroiannelli.com,-1,url,40912,-1,40912,0,0.5213827
metro-montreal.com,-1,url,12275,-1,12275,0,0.52137923
addedvalue.blog,-1,url,18465,-1,18465,0,0.52135974
pinkes-forum.de,-1,url,29800,-1,29800,0,0.5213328
ecocreazione.weebly.com,-1,url,41688,-1,41688,0,0.5212609
fightline.com,-1,url,27456,-1,27456,0,0.5212305
dubaitodaynews.com,-1,url,37971,-1,37971,0,0.52122146
lakesideliferpg.com,-1,url,34794,-1,34794,0,0.521214
khawarijofpakistan.blogspot.com,-1,url,42381,-1,42381,0,0.5212054
estuaire-tourisme.fr,-1,url,28278,-1,28278,0,0.5211966
meracouk.blogspot.com,-1,url,25838,-1,25838,0,0.5211764
fpbaseballoutsider.blogspot.com,-1,url,22531,-1,22531,0,0.521151
arizonaobitstoday.blogspot.com,-1,url,23622,-1,23622,0,0.52114075
ldsesther.blogspot.com,-1,url,28364,-1,28364,0,0.5211146
camfirstweather.blogspot.com,-1,url,28424,-1,28424,0,0.5210975
steemit.com,-1,url,12166,-1,12166,0,0.5210939
motorionline.com,-1,url,25960,-1,25960,0,0.52106696
lie.social,-1,url,38713,-1,38713,0,0.52104914
radioreloj.cu,-1,url,24724,-1,24724,0,0.52103496
heybucket.com,-1,url,31908,-1,31908,0,0.5209847
veerar-merryblogging.blogspot.com,-1,url,37746,-1,37746,0,0.5209711
elquanah.com,-1,url,21585,-1,21585,0,0.5209695
oteucaminho.blogspot.com,-1,url,37024,-1,37024,0,0.520959
tangobaby2.blogspot.com,-1,url,22554,-1,22554,0,0.52091515
dugroz.com,-1,url,31229,-1,31229,0,0.52089876
geogen.org,-1,url,31614,-1,31614,0,0.5208886
fivematches.com,-1,url,27516,-1,27516,0,0.52083296
tykp82.com,-1,url,32314,-1,32314,0,0.5207667
downgoesspezza.blogspot.com,-1,url,19732,-1,19732,0,0.5207279
gregnguyen.blogspot.com,-1,url,31692,-1,31692,0,0.5207272
alt98.com,-1,url,37032,-1,37032,0,0.52069414
firejohnyoo.net,-1,url,36257,-1,36257,0,0.52054715
thuernauswelt.de,-1,url,25684,-1,25684,0,0.5205433
rigint.blogspot.com,-1,url,43550,-1,43187,0,0.5205196
popinesia.blogspot.com,-1,url,41663,-1,41663,0,0.5205146
jdrachel.com,-1,url,28456,-1,28456,0,0.52049565
tclblogger.blogspot.com,-1,url,18797,-1,18797,0,0.520492
zona-zero.net,-1,url,40622,-1,40622,0,0.5204743
infohabarovsk.ru,-1,url,42189,-1,42189,0,0.5204302
idkssite.org,-1,url,38307,-1,38307,0,0.5204017
em-i-lis.squarespace.com,-1,url,36121,-1,36121,0,0.520367
3d-health-center.over-blog.com,-1,url,38520,-1,38520,0,0.5203394
browneyedgirl65.com,-1,url,30901,-1,30901,0,0.52026564
originaltrilogy.com,-1,url,30281,-1,30281,0,0.52025676
phoenixlonewolf.blogspot.com,-1,url,16622,-1,16622,0,0.5202016
dreamaircraft.com,-1,url,28196,-1,28196,0,0.52019155
itsagodthingproductions777.com,-1,url,16454,-1,16454,0,0.52016926
healthlinesnews.com,-1,url,35451,-1,35451,0,0.5201657
wikia.com,-1,url,16202,-1,16202,0,0.5201649
c19ivm.org,-1,url,40054,-1,40054,0,0.52014184
citizen.education,-1,url,24210,-1,24210,0,0.520005
chukbyke.blogspot.com,-1,url,40672,-1,40672,0,0.5200005
windfromnowhere.blogspot.com,-1,url,12729,-1,12729,0,0.51996434
chineseherald.co.nz,-1,url,32605,-1,32605,0,0.51993316
gaffmedic.blogspot.com,-1,url,25796,-1,25796,0,0.51990104
sortir-en-occitanie.fr,-1,url,21439,-1,21439,0,0.5198676
decano.com.uy,-1,url,40311,-1,40311,0,0.51985687
justusboys.com,-1,url,15528,-1,15528,0,0.51985484
associazionedeposito.it,-1,url,38998,-1,38998,0,0.51983833
asroma.hu,-1,url,24901,-1,24901,0,0.51977956
lawlessrp.com,-1,url,39490,-1,39490,0,0.5197652
topinfo.us,-1,url,29752,-1,29752,0,0.51974875
recipepuppy.com,-1,url,29413,-1,29413,0,0.5197392
fighter.blog.hu,-1,url,32465,-1,32465,0,0.5197171
grassrootconservative.blogspot.com,-1,url,25352,-1,25352,0,0.51949924
tomablizanac.blogspot.com,-1,url,38021,-1,38021,0,0.5194684
thisisnotatrueending.com,-1,url,37041,-1,37041,0,0.519382
funnyempire.blogspot.com,-1,url,20911,-1,20911,0,0.519368
faithfulinthe8th.blogspot.com,-1,url,18506,-1,18506,0,0.5193675
coco80lee-nwo.blogspot.com,-1,url,43373,-1,43081,0,0.5192714
modstoapk.com,-1,url,40251,-1,40251,0,0.5192549
alltheinternet.com,-1,url,25335,-1,25335,0,0.51906174
fukuokanokaze.blogspot.com,-1,url,20134,-1,20134,0,0.51902753
ec2-3-82-33-31.compute-1.amazonaws.com,-1,url,37904,-1,37904,0,0.51898897
vamosportugal.com,-1,url,26457,-1,26457,0,0.5189803
ahvalnews3.com,-1,url,35174,-1,35174,0,0.51891476
israelenespanol.blogspot.com,-1,url,40432,-1,40432,0,0.51890975
republicanbriefs.org,-1,url,25054,-1,25054,0,0.51888573
veronulla.eu,-1,url,30125,-1,30125,0,0.51886463
turnrightatlost.weebly.com,-1,url,39348,-1,39348,0,0.5187666
spaceghetto.space,-1,url,37525,-1,37525,0,0.51875484
unirec.it,-1,url,42698,-1,42698,0,0.51872754
time.rs,-1,url,28003,-1,28003,0,0.51872486
wbuf.com,-1,url,37370,-1,37370,0,0.5186849
pirate4x4.com,-1,url,42245,-1,42245,0,0.51866496
chenyalin.com,-1,url,32320,-1,32320,0,0.518656
perizona.it,-1,url,19343,-1,19343,0,0.5186497
pick.net.ua,-1,url,35240,-1,35240,0,0.5186276
sildenafil11sideffects.com,-1,url,25230,-1,25230,0,0.5186131
iburattinisenzafili.blogspot.com,-1,url,40630,-1,40630,0,0.5186015
wolfganghampel.blogspot.com,-1,url,28717,-1,28717,0,0.51852906
zedrush.blogspot.com,-1,url,36586,-1,36586,0,0.51852745
kiwimagonline.com,-1,url,29854,-1,29854,0,0.5185224
hpvvaccinenews.blogspot.com,-1,url,40467,-1,40467,0,0.51848704
shootaliberal.blogspot.com,-1,url,17890,-1,17890,0,0.5184843
hotel-travel-service.de,-1,url,25801,-1,25801,0,0.51847243
kraalspace.blogspot.com,-1,url,23901,-1,23901,0,0.5184459
govhinduindia.blogspot.com,-1,url,40105,-1,40105,0,0.5183756
eudip.com,-1,url,38589,-1,38589,0,0.51832914
giornaledicalabria.net,-1,url,21749,-1,21749,0,0.51831865
jaunenglish.com,-1,url,26202,-1,26202,0,0.51830024
survivaluk.net,-1,url,27859,-1,27859,0,0.5182928
thefallofhumanity.blogspot.com,-1,url,28543,-1,28543,0,0.51824594
abcdent.pro,-1,url,14408,-1,14408,0,0.51823056
wysl1040.com,-1,url,33404,-1,33404,0,0.518209
cryptocult.news,-1,url,41853,-1,41853,0,0.5181934
comandante.biz,-1,url,24732,-1,24732,0,0.5181164
mumblit.com,-1,url,22223,-1,22223,0,0.51810384
securingourposterity.blogspot.com,-1,url,38405,-1,38405,0,0.5180254
homeownersjustice.blogspot.com,-1,url,42240,-1,42240,0,0.51800627
designerblog.it,-1,url,21367,-1,21367,0,0.5180046
baseballcairese.it,-1,url,14220,-1,14220,0,0.51797813
gunwatch.blogspot.com,-1,url,21297,-1,21297,0,0.5179702
insightradio.live,-1,url,39714,-1,39714,0,0.5179556
ozroundtable.com,-1,url,21502,-1,21502,0,0.5178446
harroad.blogspot.com,-1,url,23732,-1,23732,0,0.5178437
ricorant.blogspot.com,-1,url,40215,-1,40215,0,0.51780885
forum4x4.org,-1,url,42661,-1,42661,0,0.51777554
anandtech.com,-1,url,39955,-1,39955,0,0.5177618
treffpunkt-koenigsplatz.de,-1,url,28263,-1,28263,0,0.51774454
familledevaud.blogspot.com,-1,url,20172,-1,20172,0,0.51774323
nebrodinews.it,-1,url,25466,-1,25466,0,0.51762
watchingtheend.blogspot.com,-1,url,23736,-1,23736,0,0.5176174
ballycastlechronicle.co.uk,-1,url,25080,-1,25080,0,0.5176089
dharashiv.pw,-1,url,41247,-1,41247,0,0.5175696
thetreeofliberty.com,-1,url,14675,-1,14675,0,0.51752704
valuebuddies.com,-1,url,31982,-1,31982,0,0.5175251
ahotcupofjoe.net,-1,url,42430,-1,42430,0,0.5174279
2ndlight.com,-1,url,16363,-1,16363,0,0.51736116
wahooart.com,-1,url,41563,-1,41563,0,0.5173401
stefanopaologiussani.it,-1,url,30026,-1,30026,0,0.51732564
sunny923.com,-1,url,37028,-1,37028,0,0.51732314
crbestbuydrugs.com,-1,url,32683,-1,32683,0,0.51731837
samyrabbat.com,-1,url,30277,-1,30277,0,0.517294
negromancer.com,-1,url,26584,-1,26584,0,0.5172623
ahval.io,-1,url,35173,-1,35173,0,0.51723766
objectifgard.info,-1,url,20650,-1,20650,0,0.5172046
stradeonline.it,-1,url,42538,-1,42538,0,0.517188
mrs-richardson.squarespace.com,-1,url,37975,-1,37975,0,0.51717716
popcorndinner.blogspot.com,-1,url,19842,-1,19842,0,0.5171447
bmwmoa.org,-1,url,21722,-1,21722,0,0.5171265
georgeherald.com,-1,url,34253,-1,34253,0,0.51710135
jesusisprecious.org,-1,url,43676,-1,43252,0,0.5170861
whatisayinmyhead.blogspot.com,-1,url,40639,-1,40639,0,0.5170226
fly91.in,-1,url,35959,-1,35959,0,0.5169746
staroftexas.org,-1,url,36140,-1,36140,0,0.51695013
sanskrit-ai.com,-1,url,37129,-1,37129,0,0.5169468
ilpensierocristiano.blogspot.com,-1,url,22503,-1,22503,0,0.516886
potatoes.news,-1,url,16095,-1,16095,0,0.51678604
sarah-miller-45ke.squarespace.com,-1,url,19224,-1,19224,0,0.51678437
bigironbegfish.blogspot.com,-1,url,25289,-1,25289,0,0.51677185
atheistdiscussion.org,-1,url,19313,-1,19313,0,0.5167612
alancolmes.com,-1,url,18194,-1,18194,0,0.51673466
torn-republic.com,-1,url,23042,-1,23042,0,0.5166869
thepaceline.net,-1,url,40156,-1,40156,0,0.5166661
hackhappy.org,-1,url,34797,-1,34797,0,0.51665187
qarmy.us,-1,url,39165,-1,39165,0,0.5165823
melodicrock.com,-1,url,21596,-1,21596,0,0.51652545
mash.be,-1,url,34258,-1,34258,0,0.5165247
gab.com,-1,url,13188,-1,13188,0,0.5165125
notreally.news,-1,url,27689,-1,27689,0,0.51649946
nrapvf.org,-1,url,37491,-1,37491,0,0.5164973
prarmedcitizen.blogspot.com,-1,url,23044,-1,23044,0,0.51649463
yeahpot.com,-1,url,20553,-1,20553,0,0.5164618
niksnacksonline.com,-1,url,35163,-1,35163,0,0.5164527
conservativefirstresponders.com,-1,url,25587,-1,25587,0,0.5164334
shadowedforest.blogspot.com,-1,url,13476,-1,13476,0,0.51641273
accessdenied-rms.net,-1,url,28782,-1,28782,0,0.5163864
vacheroba.blogspot.com,-1,url,40332,-1,40332,0,0.5163486
dinnerinwaikiki.com,-1,url,36053,-1,36053,0,0.5163056
jillstanek.com,-1,url,18507,-1,18507,0,0.5162579
dantheman85x.blogspot.com,-1,url,40749,-1,40749,0,0.5162291
ilpistone.com,-1,url,21372,-1,21372,0,0.5162183
agoodchoice.blogspot.com,-1,url,41198,-1,41198,0,0.51620656
